approve,assess_year/id,cancel,cancel_date,certificate_no,certified_date,collection_charge,wakf_district/id,file_no,grand_total,rr_execute,recover_amount,reg_no,requisiton_no,send,partner_id/id
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-01-22,455.9,__export__.wakf_district_6,0,9573.9,FALSE,9118,6845,0,TRUE,__export__.res_partner_5932
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-20,549.6,__export__.wakf_district_6,0,11541.6,FALSE,10992,6845,0,TRUE,__export__.res_partner_5932
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-08-04,663.2,__export__.wakf_district_6,0,13927.2,FALSE,13264,6845,0,TRUE,__export__.res_partner_5932
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-01-22,23.3,__export__.wakf_district_6,0,489.3,FALSE,466,7163,0,TRUE,__export__.res_partner_4248
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-20,83.2,__export__.wakf_district_6,0,1747.2,FALSE,1664,7163,0,TRUE,__export__.res_partner_4248
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2012-01-18,116.85,__export__.wakf_district_6,0,2453.85,FALSE,2337,7163,0,TRUE,__export__.res_partner_4248
TRUE,__export__.account_fiscalyear_234,FALSE,,0,2008-05-15,15000,__export__.wakf_district_6,0,315000,FALSE,300000,3725,0,TRUE,__export__.res_partner_5769
TRUE,__export__.account_fiscalyear_237,FALSE,,0,2008-05-15,63920,__export__.wakf_district_6,0,1342320,FALSE,1278400,3725,0,TRUE,__export__.res_partner_5769
TRUE,__export__.account_fiscalyear_234,FALSE,,0,2009-10-01,15000,__export__.wakf_district_6,0,315000,FALSE,300000,3725,0,TRUE,__export__.res_partner_5769
TRUE,__export__.account_fiscalyear_237,FALSE,,0,2009-10-01,63920,__export__.wakf_district_6,0,1342320,FALSE,1278400,3725,0,TRUE,__export__.res_partner_5769
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-03-15,490.45,__export__.wakf_district_6,0,10299.45,FALSE,9809,3662,0,TRUE,__export__.res_partner_6569
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-29,687.95,__export__.wakf_district_6,0,14446.95,FALSE,13759,3662,0,TRUE,__export__.res_partner_6569
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-06-17,934.85,__export__.wakf_district_6,0,19631.85,FALSE,18697,3662,0,TRUE,__export__.res_partner_6569
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-03-12,520.55,__export__.wakf_district_6,0,10931.55,FALSE,10411,3677,0,TRUE,__export__.res_partner_5774
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-25,520.55,__export__.wakf_district_6,0,10931.55,FALSE,10411,3677,0,TRUE,__export__.res_partner_5774
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-07-13,642.9,__export__.wakf_district_6,0,13500.9,FALSE,12858,3677,0,TRUE,__export__.res_partner_5774
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-03-29,747.15,__export__.wakf_district_6,0,15690.15,FALSE,14943,3636,0,TRUE,__export__.res_partner_7457
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-29,898.7,__export__.wakf_district_6,0,18872.7,FALSE,17974,3636,0,TRUE,__export__.res_partner_7457
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-04-28,1088.15,__export__.wakf_district_6,0,22851.15,FALSE,21763,3636,0,TRUE,__export__.res_partner_7457
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-03-15,602.388,__export__.wakf_district_6,0,12650.148,FALSE,12047.76,3675,0,TRUE,__export__.res_partner_5791
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-25,704.338,__export__.wakf_district_6,0,14791.098,FALSE,14086.76,3675,0,TRUE,__export__.res_partner_5791
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-04-25,826.688,__export__.wakf_district_6,0,17360.448,FALSE,16533.76,3675,0,TRUE,__export__.res_partner_5791
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-03-15,317.7595,__export__.wakf_district_6,0,6672.9495,FALSE,6355.19,3686,0,TRUE,__export__.res_partner_5368
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-29,419.7095,__export__.wakf_district_6,0,8813.8995,FALSE,8394.19,3686,0,TRUE,__export__.res_partner_5368
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-06-18,542.0595,__export__.wakf_district_6,0,11383.2495,FALSE,10841.19,3686,0,TRUE,__export__.res_partner_5368
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-03-29,534.35,__export__.wakf_district_6,0,11221.35,FALSE,10687,3680,0,TRUE,__export__.res_partner_2585
