master_id,temp_acc_year,acc_year/id,date_from,assess_year/id,name,wakf_id/id,line_1,line_2,line_3
252,,__export__.account_fiscalyear_431,7/26/1997,__export__.account_fiscalyear_41,976,__export__.res_partner_6455,,,
253,,__export__.account_fiscalyear_55,6/15/2012,__export__.account_fiscalyear_56,773,__export__.res_partner_1747,,,
254,,__export__.account_fiscalyear_56,7/1/2013,__export__.account_fiscalyear_57,773,__export__.res_partner_1747,,,
255,,__export__.account_fiscalyear_49,5/15/2006,__export__.account_fiscalyear_50,978,__export__.res_partner_5768,,,
256,,__export__.account_fiscalyear_50,4/19/2007,__export__.account_fiscalyear_51,978,__export__.res_partner_5768,,,
257,,__export__.account_fiscalyear_51,5/5/2008,__export__.account_fiscalyear_52,978,__export__.res_partner_5768,,,
258,,__export__.account_fiscalyear_52,5/22/2009,__export__.account_fiscalyear_53,978,__export__.res_partner_5768,,,
259,,__export__.account_fiscalyear_53,8/7/2010,__export__.account_fiscalyear_54,978,__export__.res_partner_5768,,,
260,,__export__.account_fiscalyear_56,3/28/2014,__export__.account_fiscalyear_57,978,__export__.res_partner_5768,,,
261,1966-1993,,3/30/1995,__export__.account_fiscalyear_430,980,__export__.res_partner_123,,,
262,,__export__.account_fiscalyear_50,11/28/2008,__export__.account_fiscalyear_52,981,__export__.res_partner_4861,,,
263,,__export__.account_fiscalyear_51,11/28/2008,__export__.account_fiscalyear_52,981,__export__.res_partner_4861,,,
264,,__export__.account_fiscalyear_52,10/20/2009,__export__.account_fiscalyear_53,981,__export__.res_partner_4861,,,
265,,__export__.account_fiscalyear_54,9/19/2012,__export__.account_fiscalyear_56,981,__export__.res_partner_4861,,,
266,,__export__.account_fiscalyear_55,9/19/2012,__export__.account_fiscalyear_56,981,__export__.res_partner_4861,,,
267,,__export__.account_fiscalyear_56,2/22/2014,__export__.account_fiscalyear_57,982,__export__.res_partner_7872,,,
268,,__export__.account_fiscalyear_55,3/26/2014,__export__.account_fiscalyear_57,982,__export__.res_partner_7872,,,
269,,__export__.account_fiscalyear_55,7/8/2013,__export__.account_fiscalyear_57,983,__export__.res_partner_312,,,
270,,__export__.account_fiscalyear_56,9/24/2013,__export__.account_fiscalyear_57,983,__export__.res_partner_312,,,
271,,__export__.account_fiscalyear_428,3/30/1995,__export__.account_fiscalyear_430,984,__export__.res_partner_3572,,,
272,1989-1992,,3/1/1995,__export__.account_fiscalyear_430,984,__export__.res_partner_3572,,,
273,,__export__.account_fiscalyear_42,4/16/2003,__export__.account_fiscalyear_47,776,__export__.res_partner_5468,,,
274,,__export__.account_fiscalyear_43,4/26/2003,__export__.account_fiscalyear_47,776,__export__.res_partner_5468,,,
275,,__export__.account_fiscalyear_44,4/26/2003,__export__.account_fiscalyear_47,776,__export__.res_partner_5468,,,
276,,__export__.account_fiscalyear_45,4/26/2003,__export__.account_fiscalyear_47,776,__export__.res_partner_5468,,,
277,,__export__.account_fiscalyear_56,6/5/2013,__export__.account_fiscalyear_57,985,__export__.res_partner_4927,,,
278,,__export__.account_fiscalyear_55,4/24/2013,__export__.account_fiscalyear_57,989,__export__.res_partner_496,,,
279,,__export__.account_fiscalyear_56,7/23/2013,__export__.account_fiscalyear_57,989,__export__.res_partner_496,,,
280,,__export__.account_fiscalyear_428,3/28/1995,__export__.account_fiscalyear_430,990,__export__.res_partner_3461,,,
281,,__export__.account_fiscalyear_55,11/1/2012,__export__.account_fiscalyear_56,779,__export__.res_partner_6418,,,
282,,__export__.account_fiscalyear_55,7/10/2012,__export__.account_fiscalyear_56,780,__export__.res_partner_375,,,
283,,__export__.account_fiscalyear_56,6/18/2013,__export__.account_fiscalyear_57,780,__export__.res_partner_375,,,
284,,__export__.account_fiscalyear_55,8/17/2012,__export__.account_fiscalyear_56,781,__export__.res_partner_6981,,,
285,,__export__.account_fiscalyear_56,7/25/2013,__export__.account_fiscalyear_57,781,__export__.res_partner_6981,,,
286,,__export__.account_fiscalyear_55,9/19/2012,__export__.account_fiscalyear_56,782,__export__.res_partner_4838,,,
287,,__export__.account_fiscalyear_56,7/20/2013,__export__.account_fiscalyear_57,782,__export__.res_partner_4838,,,
288,,__export__.account_fiscalyear_53,1/3/2012,__export__.account_fiscalyear_55,783,__export__.res_partner_4039,,,
289,1974-1992,,3/30/1995,__export__.account_fiscalyear_430,993,__export__.res_partner_376,,,
290,,__export__.account_fiscalyear_428,3/31/1995,__export__.account_fiscalyear_430,993,__export__.res_partner_376,,,
291,,__export__.account_fiscalyear_55,9/10/2012,__export__.account_fiscalyear_56,783,__export__.res_partner_4039,,,
292,,__export__.account_fiscalyear_56,7/15/2013,__export__.account_fiscalyear_57,783,__export__.res_partner_4039,,,
293,,__export__.account_fiscalyear_54,8/1/2012,__export__.account_fiscalyear_56,993,__export__.res_partner_376,,,
294,,__export__.account_fiscalyear_55,8/1/2012,__export__.account_fiscalyear_56,993,__export__.res_partner_376,,,
295,,__export__.account_fiscalyear_45,11/5/2012,__export__.account_fiscalyear_56,994,__export__.res_partner_5578,,,
297,,__export__.account_fiscalyear_46,11/5/2012,__export__.account_fiscalyear_56,994,__export__.res_partner_5578,,,
298,,__export__.account_fiscalyear_47,11/5/2012,__export__.account_fiscalyear_56,994,__export__.res_partner_5578,,,
299,,__export__.account_fiscalyear_48,11/5/2012,__export__.account_fiscalyear_56,994,__export__.res_partner_5578,,,
300,,__export__.account_fiscalyear_49,11/5/2012,__export__.account_fiscalyear_56,994,__export__.res_partner_5578,,,
301,,__export__.account_fiscalyear_50,11/5/2012,__export__.account_fiscalyear_56,994,__export__.res_partner_5578,,,
302,,__export__.account_fiscalyear_51,11/5/2012,__export__.account_fiscalyear_56,994,__export__.res_partner_5578,,,
303,,__export__.account_fiscalyear_55,11/5/2012,__export__.account_fiscalyear_56,994,__export__.res_partner_5578,,,
304,,__export__.account_fiscalyear_44,11/5/2012,__export__.account_fiscalyear_56,994,__export__.res_partner_5578,,,
305,,__export__.account_fiscalyear_54,3/19/2012,__export__.account_fiscalyear_55,788,__export__.res_partner_7387,,,
306,,__export__.account_fiscalyear_55,4/27/2012,__export__.account_fiscalyear_56,995,__export__.res_partner_5088,,,
307,,__export__.account_fiscalyear_55,7/2/2013,__export__.account_fiscalyear_57,788,__export__.res_partner_7387,,,
308,,__export__.account_fiscalyear_55,6/7/2012,__export__.account_fiscalyear_56,997,__export__.res_partner_2042,,,
309,,__export__.account_fiscalyear_56,5/21/2013,__export__.account_fiscalyear_57,997,__export__.res_partner_2042,,,
310,,__export__.account_fiscalyear_56,1/16/2014,__export__.account_fiscalyear_57,788,__export__.res_partner_7387,,,
311,,__export__.account_fiscalyear_48,7/11/2005,__export__.account_fiscalyear_49,789,__export__.res_partner_5842,,,
312,,__export__.account_fiscalyear_55,8/21/2012,__export__.account_fiscalyear_56,789,__export__.res_partner_5842,,,
313,,__export__.account_fiscalyear_55,5/19/2012,__export__.account_fiscalyear_56,1002,__export__.res_partner_5382,,,
314,,__export__.account_fiscalyear_56,8/20/2013,__export__.account_fiscalyear_57,1002,__export__.res_partner_5382,,,
315,,__export__.account_fiscalyear_55,6/20/2012,__export__.account_fiscalyear_56,791,__export__.res_partner_3801,,,
316,,__export__.account_fiscalyear_56,2/22/2014,__export__.account_fiscalyear_57,1004,__export__.res_partner_3059,,,
317,,__export__.account_fiscalyear_429,3/28/1995,__export__.account_fiscalyear_430,1006,__export__.res_partner_6467,,,
318,,__export__.account_fiscalyear_430,6/14/1995,__export__.account_fiscalyear_431,1006,__export__.res_partner_6467,,,
319,,__export__.account_fiscalyear_43,7/24/2000,__export__.account_fiscalyear_44,1006,__export__.res_partner_6467,,,
320,,__export__.account_fiscalyear_55,6/20/2012,__export__.account_fiscalyear_56,1007,__export__.res_partner_7381,,,
321,,__export__.account_fiscalyear_56,10/29/2013,__export__.account_fiscalyear_57,1007,__export__.res_partner_7381,,,
322,,__export__.account_fiscalyear_55,3/2/2013,__export__.account_fiscalyear_56,1008,__export__.res_partner_6721,,,
323,,__export__.account_fiscalyear_56,9/30/2013,__export__.account_fiscalyear_57,1008,__export__.res_partner_6721,,,
324,1970-1985,,4/3/1995,__export__.account_fiscalyear_431,1009,__export__.res_partner_1527,,,
325,,__export__.account_fiscalyear_48,8/9/2005,__export__.account_fiscalyear_49,1009,__export__.res_partner_1527,,,
326,,__export__.account_fiscalyear_55,3/19/2013,__export__.account_fiscalyear_56,1009,__export__.res_partner_1527,,,
327,,__export__.account_fiscalyear_56,6/29/2013,__export__.account_fiscalyear_57,1009,__export__.res_partner_1527,,,
328,,__export__.account_fiscalyear_49,11/12/2013,__export__.account_fiscalyear_57,1009,__export__.res_partner_1527,,,
329,,__export__.account_fiscalyear_50,11/12/2013,__export__.account_fiscalyear_57,1009,__export__.res_partner_1527,,,
330,,__export__.account_fiscalyear_51,11/12/2013,__export__.account_fiscalyear_57,1009,__export__.res_partner_1527,,,
331,,__export__.account_fiscalyear_52,11/12/2013,__export__.account_fiscalyear_57,1009,__export__.res_partner_1527,,,
332,,__export__.account_fiscalyear_53,11/12/2013,__export__.account_fiscalyear_57,1009,__export__.res_partner_1527,,,
333,,__export__.account_fiscalyear_54,11/12/2013,__export__.account_fiscalyear_57,1009,__export__.res_partner_1527,,,
334,,__export__.account_fiscalyear_56,8/1/2013,__export__.account_fiscalyear_57,795,__export__.res_partner_4490,,,
335,,__export__.account_fiscalyear_54,1/18/2012,__export__.account_fiscalyear_55,1010,__export__.res_partner_8293,,,
336,,__export__.account_fiscalyear_55,3/1/2013,__export__.account_fiscalyear_56,1010,__export__.res_partner_8293,,,
337,,__export__.account_fiscalyear_56,7/23/2013,__export__.account_fiscalyear_57,1010,__export__.res_partner_8293,,,
338,,__export__.account_fiscalyear_55,4/27/2013,__export__.account_fiscalyear_57,1011,__export__.res_partner_5962,,,
339,,__export__.account_fiscalyear_56,9/9/2013,__export__.account_fiscalyear_57,1011,__export__.res_partner_5962,,,
340,,__export__.account_fiscalyear_54,10/3/2012,__export__.account_fiscalyear_56,1012,__export__.res_partner_8028,,,
341,,__export__.account_fiscalyear_55,10/8/2013,__export__.account_fiscalyear_57,1012,__export__.res_partner_8028,,,
342,,__export__.account_fiscalyear_56,10/29/2013,__export__.account_fiscalyear_57,1012,__export__.res_partner_8028,,,
343,,__export__.account_fiscalyear_55,7/2/2012,__export__.account_fiscalyear_56,1013,__export__.res_partner_4177,,,
344,,__export__.account_fiscalyear_55,11/12/2012,__export__.account_fiscalyear_56,1014,__export__.res_partner_1286,,,
345,,__export__.account_fiscalyear_56,9/20/2013,__export__.account_fiscalyear_57,1014,__export__.res_partner_1286,,,
346,,__export__.account_fiscalyear_54,5/21/2011,__export__.account_fiscalyear_55,1015,__export__.res_partner_142,,,
347,,__export__.account_fiscalyear_55,6/22/2012,__export__.account_fiscalyear_56,1015,__export__.res_partner_142,,,
348,,__export__.account_fiscalyear_56,8/12/2013,__export__.account_fiscalyear_57,1015,__export__.res_partner_142,,,
349,,__export__.account_fiscalyear_56,8/31/2013,__export__.account_fiscalyear_57,1020,__export__.res_partner_1990,,,
350,,__export__.account_fiscalyear_55,6/22/2012,__export__.account_fiscalyear_56,797,__export__.res_partner_8503,,,
351,,__export__.account_fiscalyear_56,6/18/2013,__export__.account_fiscalyear_57,797,__export__.res_partner_8503,,,
352,,__export__.account_fiscalyear_55,7/16/2013,__export__.account_fiscalyear_57,1021,__export__.res_partner_6923,,,
353,,__export__.account_fiscalyear_55,8/9/2012,__export__.account_fiscalyear_56,798,__export__.res_partner_1193,,,
354,,__export__.account_fiscalyear_56,7/15/2013,__export__.account_fiscalyear_57,798,__export__.res_partner_1193,,,
355,,__export__.account_fiscalyear_55,8/25/2012,__export__.account_fiscalyear_56,799,__export__.res_partner_1813,,,
356,,__export__.account_fiscalyear_56,2/12/2014,__export__.account_fiscalyear_57,1026,__export__.res_partner_7282,,,
357,,__export__.account_fiscalyear_56,11/6/2013,__export__.account_fiscalyear_57,1027,__export__.res_partner_2465,,,
358,,__export__.account_fiscalyear_54,7/6/2012,__export__.account_fiscalyear_56,801,__export__.res_partner_3324,,,
359,,__export__.account_fiscalyear_55,7/6/2012,__export__.account_fiscalyear_56,801,__export__.res_partner_3324,,,
360,,__export__.account_fiscalyear_56,6/6/2013,__export__.account_fiscalyear_57,801,__export__.res_partner_3324,,,
361,,__export__.account_fiscalyear_55,4/15/2013,__export__.account_fiscalyear_57,1029,__export__.res_partner_1032,,,
362,,__export__.account_fiscalyear_56,6/12/2013,__export__.account_fiscalyear_57,1029,__export__.res_partner_1032,,,
363,,__export__.account_fiscalyear_55,7/6/2012,__export__.account_fiscalyear_56,802,__export__.res_partner_7860,,,
364,,__export__.account_fiscalyear_56,5/29/2013,__export__.account_fiscalyear_57,802,__export__.res_partner_7860,,,
365,,__export__.account_fiscalyear_55,6/7/2012,__export__.account_fiscalyear_56,1030,__export__.res_partner_6925,,,
366,,__export__.account_fiscalyear_55,5/15/2012,__export__.account_fiscalyear_56,803,__export__.res_partner_6885,,,
367,,__export__.account_fiscalyear_56,6/24/2013,__export__.account_fiscalyear_57,803,__export__.res_partner_6885,,,
368,,__export__.account_fiscalyear_56,12/31/2013,__export__.account_fiscalyear_57,1030,__export__.res_partner_6925,,,
369,,__export__.account_fiscalyear_426,3/31/1995,__export__.account_fiscalyear_430,1031,__export__.res_partner_5059,,,
370,,__export__.account_fiscalyear_425,3/31/1995,__export__.account_fiscalyear_430,1031,__export__.res_partner_5059,,,
371,,__export__.account_fiscalyear_53,9/23/2010,__export__.account_fiscalyear_54,1031,__export__.res_partner_5059,,,
372,,__export__.account_fiscalyear_54,1/19/2012,__export__.account_fiscalyear_55,1031,__export__.res_partner_5059,,,
373,,__export__.account_fiscalyear_55,9/12/2012,__export__.account_fiscalyear_56,1031,__export__.res_partner_5059,,,
376,,__export__.account_fiscalyear_422,3/31/1995,__export__.account_fiscalyear_430,1039,__export__.res_partner_4257,,,
377,,__export__.account_fiscalyear_55,5/21/2012,__export__.account_fiscalyear_56,1039,__export__.res_partner_4257,,,
378,,__export__.account_fiscalyear_56,12/12/2013,__export__.account_fiscalyear_57,1039,__export__.res_partner_4257,,,
380,,__export__.account_fiscalyear_47,12/24/2013,__export__.account_fiscalyear_57,1042,__export__.res_partner_4440,,,
381,,__export__.account_fiscalyear_48,12/24/2013,__export__.account_fiscalyear_57,1042,__export__.res_partner_4440,,,
382,,__export__.account_fiscalyear_49,12/24/2013,__export__.account_fiscalyear_57,1042,__export__.res_partner_4440,,,
383,,__export__.account_fiscalyear_50,12/24/2013,__export__.account_fiscalyear_57,1042,__export__.res_partner_4440,,,
384,2007-2000,,12/24/2013,__export__.account_fiscalyear_57,1042,__export__.res_partner_4440,,,
385,,__export__.account_fiscalyear_52,12/24/2013,__export__.account_fiscalyear_57,1042,__export__.res_partner_4440,,,
386,,__export__.account_fiscalyear_53,12/24/2013,__export__.account_fiscalyear_57,1042,__export__.res_partner_4440,,,
387,,__export__.account_fiscalyear_54,12/24/2013,__export__.account_fiscalyear_57,1042,__export__.res_partner_4440,,,
388,,__export__.account_fiscalyear_55,12/24/2013,__export__.account_fiscalyear_57,1042,__export__.res_partner_4440,,,
392,,__export__.account_fiscalyear_54,12/1/2011,__export__.account_fiscalyear_55,1044,__export__.res_partner_4109,,,
393,,__export__.account_fiscalyear_55,8/13/2012,__export__.account_fiscalyear_56,1044,__export__.res_partner_4109,,,
394,,__export__.account_fiscalyear_56,5/6/2013,__export__.account_fiscalyear_57,1044,__export__.res_partner_4109,,,
395,,__export__.account_fiscalyear_55,8/7/2013,__export__.account_fiscalyear_57,1046,__export__.res_partner_320,,,
396,,__export__.account_fiscalyear_56,8/7/2013,__export__.account_fiscalyear_57,1046,__export__.res_partner_320,,,
397,,__export__.account_fiscalyear_54,1/21/2013,__export__.account_fiscalyear_56,1047,__export__.res_partner_5785,,,
398,,__export__.account_fiscalyear_55,1/21/2013,__export__.account_fiscalyear_56,1047,__export__.res_partner_5785,,,
399,,__export__.account_fiscalyear_56,11/21/2013,__export__.account_fiscalyear_57,1047,__export__.res_partner_5785,,,
400,,__export__.account_fiscalyear_51,4/30/2007,__export__.account_fiscalyear_51,809,__export__.res_partner_6629,,,
